#CellList
#Coordinate Time=591659.4468163316
#Id(1) x(2) Volume(3) S(4) D(5) E(6) 3-Vel(7) rho0(8) eps(9) p(10) left(12) right(13) 
136 158.48749999999998 0.5749999999999886 2.3619648381438004E-4 12.15773781198705 6.155070248855275E-8 5828.300094640161 1.639837608593276E36 5.916604462169754E29 7.193252577471761E42 136 137
137 159.0625 0.575000000000017 2.3703590644104524E-4 12.14004709248339 6.13980846521062E-8 5857.536687037576 1.637451481531516E36 5.907995283206387E29 7.17233409466237E42 137 138
138 159.6375 0.575000000000017 2.3788219141006523E-4 12.122401793112857 6.124639970885335E-8 5887.006381539734 1.6350714807445005E36 5.899407951931883E29 7.151499352103394E42 138 139
139 160.2125 0.5749999999999886 2.3873528860794127E-4 12.10480189966079 6.109565003902503E-8 5916.7086307582 1.6326976043149543E36 5.89084328173803E29 7.130749093351822E42 139 140
140 160.7875 0.5749999999999886 2.3959514566953077E-4 12.08724739534416 6.094582902984986E-8 5946.642824388692 1.6303298499791777E36 5.882299838384248E29 7.1100813386175E42 140 141
141 161.36249999999998 0.5749999999999886 2.4046170178977205E-4 12.069737683953216 6.079693785919955E-8 5976.808420651368 1.6279681373203062E36 5.87377887870544E29 7.089497026544991E42 141 142
142 161.9375 0.575000000000017 2.4133490297592152E-4 12.05227287227062 6.064897059159574E-8 6007.2046945772245 1.6256124807412018E36 5.865279510366769E29 7.068994911690616E42 142 143
143 162.5125 0.575000000000017 2.4221470115854673E-4 12.034852765176261 6.050192828646571E-8 6037.831209862389 1.6232628539240318E36 5.8568019662089195E29 7.048574932384369E42 143 144
144 163.0875 0.5749999999999886 2.431010317473956E-4 12.017477182957425 6.035580387904505E-8 6068.6871043121855 1.6209192326291178E36 5.8483459214927905E29 7.028236365520155E42 144 145
145 163.6625 0.5749999999999886 2.4399383083070794E-4 12.000145645415914 6.021059845689216E-8 6099.771677168186 1.6185815520872498E36 5.839911486170127E29 7.007978837589286E42 145 146
146 164.23749999999998 0.5749999999999886 2.448930573870097E-4 11.98285817378533 6.006630698893476E-8 6131.08454004961 1.6162498151624188E36 5.831498436437881E29 6.987801868989309E42 146 147
147 164.8125 0.575000000000017 2.4579865325932606E-4 11.965614613909871 5.99229299857204E-8 6162.624957774391 1.6139240010620665E36 5.8231066582847245E29 6.967705011402649E42 147 148
148 165.3875 0.575000000000017 2.46710563489892E-4 11.9484147811331 5.978046193100547E-8 6194.392283653114 1.6116040848797025E36 5.814736250509379E29 6.947688054916636E42 148 149
149 165.9625 0.5749999999999886 2.476287384595525E-4 11.931258433688706 5.96389043179556E-8 6226.386028269849 1.6092900340058487E36 5.8063869734168216E29 6.927750353091888E42 149 150
