#x(1) v(2) rho0(3) u(4) p(5) diffrho0(6) diffp(7) diffv(8) diffu(9) 
-0.0013124999999999942 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.5426348449421035E-5 4.779934015264331E-7 7.036055255094098E-7 1.629254506319011E-5
-9.3749999999998E-4 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.5521283494135396E-5 4.837649603683936E-7 7.003723930809613E-7 1.639793931673683E-5
-5.624999999999658E-4 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.5616873160095857E-5 4.896568226442355E-7 6.9787806822319E-7 1.6504206165501856E-5
-1.8749999999997935E-4 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.5712339482276683E-5 4.944759700586943E-7 6.953782381025064E-7 1.660840674388986E-5
1.875000000000071E-4 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.5807576628001918E-5 5.014461049168695E-7 6.943396415604042E-7 1.6716274147565713E-5
5.625000000000213E-4 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.590233025328125E-5 5.040399736477852E-7 6.931103329055333E-7 1.6815731519903565E-5
9.375000000000355E-4 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.5997041452386895E-5 5.106962200351894E-7 6.931513900076958E-7 1.692250448770416E-5
0.001312500000000022 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.6091105900617464E-5 5.130422652266375E-7 6.931750580752016E-7 1.702082383947534E-5
0.0016875000000000084 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.618542509318477E-5 5.202318280606022E-7 6.93762916170737E-7 1.7128170818447863E-5
0.0020625000000000226 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.627991105124238E-5 5.227942025398669E-7 6.940687041767646E-7 1.722730360276259E-5
0.002437500000000037 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.6375201581708687E-5 5.308249896862627E-7 6.932720936214665E-7 1.733714572227374E-5
0.0028125000000000233 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.6471460319245068E-5 5.348412684402781E-7 6.930909940416896E-7 1.744068485298733E-5
0.0031875000000000098 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.6569604544325323E-5 5.437233791538709E-7 6.923990549800862E-7 1.755492288102456E-5
0.003562500000000024 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.666971257840988E-5 5.453173798075639E-7 6.933109231721524E-7 1.7657924259895097E-5
0.0039375000000000104 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.6772132956255348E-5 5.54368942307093E-7 6.917816429696799E-7 1.777674570913046E-5
0.004312499999999997 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.6879355496324244E-5 5.531328823304982E-7 6.939330168820312E-7 1.7881736159797157E-5
0.004687500000000011 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.698934923821671E-5 5.587573940202262E-7 6.93328375322988E-7 1.8001924275035108E-5
0.005062500000000025 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.7103596680390076E-5 5.574201095703835E-7 6.961161949092798E-7 1.8113756818816107E-5
0.005437500000000012 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.7219840340199077E-5 5.582420715133374E-7 6.955262913388438E-7 1.8231496700549243E-5
0.005812499999999998 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.7337938220785E-5 5.598566619191558E-7 6.997945490305746E-7 1.835252662663045E-5
0.0061875000000000124 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.7455569928603865E-5 5.609391036665023E-7 7.012360083713531E-7 1.8472126543822576E-5
0.006562500000000027 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.7576026557386548E-5 5.602411689009656E-7 7.032639401383101E-7 1.8591326898298455E-5
0.006937500000000013 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.7693786586781002E-5 5.628444152971923E-7 7.057804363164166E-7 1.871380981632864E-5
0.0073124999999999996 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.7810914287874624E-5 5.653448603148981E-7 7.092865522140279E-7 1.8835474216771786E-5
0.007687500000000014 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.792802187128295E-5 5.678301220890525E-7 7.125050849321468E-7 1.8957091050375574E-5
0.008062500000000028 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.8045741144945282E-5 5.709132503972647E-7 7.166141916536972E-7 1.9080402556048703E-5
0.008437500000000014 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.8164373229878628E-5 5.722964567245192E-7 7.211113813854197E-7 1.9201547988401124E-5
0.008812500000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.828442115492379E-5 5.736779616349885E-7 7.254905752263063E-7 1.9324106328211244E-5
0.009187500000000015 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.840641607664395E-5 5.746353956004313E-7 7.296317960370224E-7 1.9447843748965354E-5
0.00956250000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.8530501368241303E-5 5.749287583234342E-7 7.318276453172068E-7 1.957246893180553E-5
0.009937500000000016 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.8656356954860343E-5 5.775960174037031E-7 7.33183008805316E-7 1.97031643349721E-5
0.010312500000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.8783704657909794E-5 5.794793541680221E-7 7.331511274188962E-7 1.983393213023099E-5
0.010687500000000016 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.891283823352019E-5 5.836444876283764E-7 7.320275307032276E-7 1.9970618914011418E-5
0.01106250000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.90451796191482E-5 5.841953947816059E-7 7.307676475609703E-7 2.0103967489526475E-5
0.011437500000000017 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.9180344640434832E-5 5.88867449469177E-7 7.31392268027431E-7 2.024760444518936E-5
0.011812500000000004 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.9318287788339106E-5 5.878126399516681E-7 7.335611759140548E-7 2.038364694156858E-5
0.012187500000000018 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.9457837725167515E-5 5.894994474786586E-7 7.375358202499349E-7 2.0526262201170375E-5
0.012562500000000032 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.9598920609764647E-5 5.88730998452025E-7 7.426975567326188E-7 2.0665963476051985E-5
0.012937500000000018 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.9739176325583863E-5 5.888019302680014E-7 7.4807010436162E-7 2.0806357932334762E-5
0.013312500000000005 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 1.9878117600735656E-5 5.890869341218519E-7 7.538313741561886E-7 2.0945825663809536E-5
0.013687500000000019 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.0015871898593218E-5 5.90013330248329E-7 7.591511814175611E-7 2.1085268131049162E-5
0.014062500000000033 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.0153373768150296E-5 5.911590806872979E-7 7.638356068762064E-7 2.1224855529022868E-5
0.01443750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.029110831858194E-5 5.928029145896296E-7 7.679751998224127E-7 2.1365577857146434E-5
0.014812500000000006 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.0430207595012462E-5 5.934081610536879E-7 7.716759723441768E-7 2.1505783926678568E-5
0.01518750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.057187198978294E-5 5.931724046948084E-7 7.758013902403604E-7 2.1647032101057562E-5
0.015562500000000035 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.071881462106795E-5 5.89393140792982E-7 7.831122184054351E-7 2.1787140749407463E-5
0.01593750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.0868356029546398E-5 5.855937504906095E-7 7.902118757119325E-7 2.1929811997334347E-5
0.016312500000000008 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.102054404029552E-5 5.812364409774062E-7 7.968201700681021E-7 2.2074119591430907E-5
0.016687500000000022 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.1174874091700602E-5 5.800687288282091E-7 8.030404994308071E-7 2.2226346691245347E-5
0.017062500000000036 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.133035425089247E-5 5.802777465757636E-7 8.06628113081409E-7 2.2382217704119967E-5
0.017437500000000022 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.1487473514381072E-5 5.829607845897478E-7 8.09976247850841E-7 2.254420915837052E-5
0.01781250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.164674627258556E-5 5.857837496181517E-7 8.116434396798766E-7 2.2708607818278104E-5
0.018187500000000023 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.1808999423722497E-5 5.911213964981954E-7 8.126810011055419E-7 2.2880541976966207E-5
0.018562500000000037 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.197535896608649E-5 5.938536624672253E-7 8.146570075751036E-7 2.305186391182712E-5
0.018937500000000024 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.2145135900597523E-5 5.979484674067947E-7 8.179390911244866E-7 2.3229071550834313E-5
0.01931250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.231944656894136E-5 5.964488857812533E-7 8.234227903414215E-7 2.340068044892618E-5
0.019687500000000024 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.2496529312965308E-5 5.940288143602146E-7 8.291534523974242E-7 2.357339450342888E-5
0.02006250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.267553714430104E-5 5.89812795825928E-7 8.364754585654666E-7 2.3744780966117318E-5
0.020437499999999997 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.285443644922669E-5 5.846472611037434E-7 8.405488514662274E-7 2.3914339170483245E-5
0.02081250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.3029182187883634E-5 5.831492285723883E-7 8.471601166681886E-7 2.4086386417709882E-5
0.021187500000000026 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.3200387881616713E-5 5.843831194507487E-7 8.468577150644307E-7 2.4259841691076645E-5
0.021562500000000012 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.3375077922827003E-5 5.850041956967367E-7 8.464545493969133E-7 2.4435671745814957E-5
0.0219375 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.3544683326548466E-5 5.92922329345491E-7 8.4212927364824E-7 2.461963382016652E-5
0.022312500000000013 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.3714974019206636E-5 6.002475488875447E-7 8.386015003525316E-7 2.4803207424484164E-5
0.022687500000000027 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.3889147999889282E-5 6.071222014569777E-7 8.351623027036403E-7 2.4989848672718473E-5
0.023062500000000014 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.4067330538168896E-5 6.138603121375041E-7 8.334074654281487E-7 2.518025163855686E-5
0.0234375 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.4248982291585897E-5 6.235657149522567E-7 8.323781571228928E-7 2.5379498847843962E-5
0.023812500000000014 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.443471224056193E-5 6.293178579919179E-7 8.331796954030857E-7 2.5575664294064104E-5
0.02418750000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.4623978292948046E-5 6.389942882045752E-7 8.333620399869623E-7 2.5782474282309842E-5
0.024562500000000015 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.4816878233302475E-5 6.45050580339035E-7 8.333496495649406E-7 2.598636154849121E-5
0.0249375 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.5014656576782812E-5 6.549476150308209E-7 8.312561083911874E-7 2.6202084478677E-5
0.025312500000000016 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.5216410440065395E-5 6.582287979117751E-7 8.310560698499003E-7 2.6409800279791895E-5
0.02568750000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.5419858453834543E-5 6.68463121245022E-7 8.2630084524693E-7 2.6631804647903046E-5
0.026062500000000016 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.5626220132912714E-5 6.727497341429967E-7 8.267450517518427E-7 2.6845950130582885E-5
0.026437500000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.5831207937643264E-5 6.787740690628041E-7 8.246422658619856E-7 2.7061869277034134E-5
0.026812500000000017 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.6037687432922674E-5 6.855746851330835E-7 8.226865317872978E-7 2.7280686484498773E-5
0.02718750000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.624482329871558E-5 6.885831345115889E-7 8.205905321911899E-7 2.7493291592572966E-5
0.027562500000000018 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.6453664920045306E-5 6.957576569321944E-7 8.244201217810776E-7 2.7715148734563932E-5
0.027937500000000004 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.66629501368687E-5 6.955260927199447E-7 8.28646945061351E-7 2.7924035135407088E-5
0.028312500000000018 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.6874613426985938E-5 7.020338543828331E-7 8.331999523103484E-7 2.814750686286338E-5
0.028687500000000032 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.709074318285598E-5 7.010684804908962E-7 8.399527335889445E-7 2.8361909672924845E-5
0.02906250000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.7310005676128846E-5 7.049864731434319E-7 8.448185441212175E-7 2.858829089324999E-5
0.029437500000000005 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.7533775242116754E-5 7.070446408352637E-7 8.51032228743609E-7 2.8815811144666803E-5
0.02981250000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.7761547008120502E-5 7.095432161263737E-7 8.535946422472129E-7 2.9048131897746465E-5
0.030187500000000034 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.799489552451906E-5 7.152819230804575E-7 8.553282631051928E-7 2.9291898994032728E-5
0.03056250000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.8234750255595742E-5 7.173374642066577E-7 8.555996782177999E-7 2.9535501903654726E-5
0.030937500000000007 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.8482022966902498E-5 7.246036628494323E-7 8.55741722927128E-7 2.979596181262867E-5
0.03131250000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.8737220652330642E-5 7.219268861602401E-7 8.591441710836811E-7 3.0046338125866434E-5
0.031687500000000035 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.899703104242146E-5 7.253574390575501E-7 8.612081021652784E-7 3.0312390043696347E-5
0.03206250000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.9263044108218672E-5 7.219516103829093E-7 8.665019746723068E-7 3.057226285274606E-5
0.03243750000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.9530468333316406E-5 7.2416155677546E-7 8.70832894295237E-7 3.084371905826E-5
0.03281250000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 2.9798897146382508E-5 7.243524706157523E-7 8.743073593997508E-7 3.111252315823876E-5
0.033187500000000036 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.0065482459429305E-5 7.29852252912E-7 8.774759476248839E-7 3.138909975697324E-5
0.03356250000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.0328821072456158E-5 7.33787758555593E-7 8.77876762506169E-7 3.165959618578462E-5
0.03393750000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.059205403332932E-5 7.406134818199739E-7 8.81555071552409E-7 3.193522225908296E-5
0.034312500000000024 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.08550271471697E-5 7.438620908684079E-7 8.835460247880178E-7 3.2204109489231136E-5
0.03468750000000004 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.112083948419997E-5 7.494078198000409E-7 8.871855020631259E-7 3.2479997302048425E-5
0.035062500000000024 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.139243281069515E-5 7.47022322944435E-7 8.942584077686888E-7 3.274730119451341E-5
0.03543750000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.1668298772769E-5 7.446161152113717E-7 9.012038296729585E-7 3.3018840971177355E-5
0.035812500000000025 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.1953114699834195E-5 7.376660289271086E-7 9.129923408401908E-7 3.3291101694366E-5
0.03618750000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.22426413968957E-5 7.314200646257873E-7 9.213834860632986E-7 3.3569349411455285E-5
0.0365625 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.253592790342097E-5 7.275581221377614E-7 9.293033171875464E-7 3.3855675874661095E-5
0.03693750000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.283237338513878E-5 7.28613593736771E-7 9.324670913746225E-7 3.415406894757833E-5
0.037312500000000026 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.313395112114481E-5 7.320266504073913E-7 9.344423620993858E-7 3.446186553768271E-5
0.03768750000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.344143081285278E-5 7.376211371146191E-7 9.378355704803276E-7 3.4779516392524634E-5
0.0380625 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.375543395622849E-5 7.420267036373218E-7 9.402055654028629E-7 3.510153836350227E-5
0.03843750000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.407731031535022E-5 7.497132040179544E-7 9.440784128900148E-7 3.5437377700175965E-5
0.03881250000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.440963111300821E-5 7.483018278908737E-7 9.518871276203988E-7 3.5767184097479365E-5
0.039187500000000014 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.474810076420365E-5 7.488089162621669E-7 9.602130743302517E-7 3.610661547603922E-5
0.0395625 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.509590875050428E-5 7.4353308976427E-7 9.735952074541032E-7 3.644491213805612E-5
0.039937500000000015 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.5447438731073255E-5 7.378190550744179E-7 9.85480605009137E-7 3.678613797331032E-5
0.04031250000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.580069348385617E-5 7.359188160527275E-7 9.967942401489793E-7 3.7135997236092955E-5
0.040687500000000015 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.615276657986666E-5 7.349892052754825E-7 9.984157286480055E-7 3.748643324907874E-5
0.0410625 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.650667409249575E-5 7.377419148912878E-7 1.0015811717223322E-6 3.784537422990564E-5
0.041437500000000016 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.6855315473482975E-5 7.451905548738758E-7 9.978414985956086E-7 3.820755465799852E-5
0.04181250000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.7208676382793904E-5 7.523994596803085E-7 9.945751283102489E-7 3.857402148110811E-5
0.04218750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.7567115027226095E-5 7.574113664032822E-7 9.906894166133995E-7 3.8941587741092576E-5
0.0425625 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.7932176146782126E-5 7.679867559673426E-7 9.877286617498982E-7 3.9325855149652256E-5
0.04293750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.830367534374268E-5 7.673019786214041E-7 9.869501927384228E-7 3.9696166229230556E-5
0.04331250000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.868237130111307E-5 7.793882788598161E-7 9.867595968104936E-7 4.009680818439776E-5
0.04368750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.906945982989907E-5 7.771440522774675E-7 9.89762620307033E-7 4.0479887190247865E-5
0.044062500000000004 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.946320731118558E-5 7.899140928580017E-7 9.896276251253333E-7 4.089682243191284E-5
0.04443750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 3.986647423404044E-5 7.903238500861498E-7 9.923273434631064E-7 4.1300890553763736E-5
0.04481250000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.0274874664070204E-5 8.009916084295021E-7 9.887941158082114E-7 4.1728674176733094E-5
0.04518750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.069061296174681E-5 8.095998208501598E-7 9.874223242389846E-7 4.216006687840501E-5
0.045562500000000006 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.111005105889021E-5 8.214385811555758E-7 9.8326047881514E-7 4.260101219277779E-5
0.04593750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.1532445606340396E-5 8.352786767806819E-7 9.767438662877659E-7 4.304854017012083E-5
0.046312500000000034 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.196058063421493E-5 8.500464457883439E-7 9.712672182082827E-7 4.350349053117153E-5
0.04668750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.2396430231850246E-5 8.549584636918794E-7 9.680171860759756E-7 4.3948305272323296E-5
0.04706250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.284024374479056E-5 8.675508252897757E-7 9.684553337052648E-7 4.4414997601660566E-5
0.04743750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.329198482710961E-5 8.64228193675487E-7 9.726436809853745E-7 4.4860792031253816E-5
0.047812500000000036 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.374924934158475E-5 8.728095907128974E-7 9.759525563257654E-7 4.5333673790892703E-5
0.04818750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.42177373558561E-5 8.688104317644552E-7 9.855678755332775E-7 4.579499394286035E-5
0.04856250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.469204974144603E-5 8.700799585259489E-7 9.931265448348547E-7 4.6271683622367554E-5
0.04893750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.517398581949106E-5 8.733948191341767E-7 9.989010953947997E-7 4.675970389378392E-5
0.04931250000000004 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.5665135281258706E-5 8.790700650740391E-7 1.0025104117961092E-6 4.726121543352502E-5
0.04968750000000002 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.616721778294419E-5 8.862631127315446E-7 1.004522121594853E-6 4.7776412037570104E-5
0.05006250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.6681818621552296E-5 8.938778313649642E-7 1.0060035466885608E-6 4.830489386287162E-5
0.050437500000000024 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.7210515188522706E-5 9.006639950515094E-7 1.0085044463425952E-6 4.884597404875013E-5
0.05081250000000004 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.775437528359294E-5 9.048532881861249E-7 1.0130916457962158E-6 4.939751760846267E-5
0.051187500000000025 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.831275262329182E-5 9.060496187762723E-7 1.0196259201400437E-6 4.995816075670234E-5
0.05156250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.8883157496071306E-5 9.060648640812907E-7 1.0269002969076624E-6 5.052869536803506E-5
0.051937500000000025 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 4.946306507846998E-5 9.070318172654801E-7 1.0338313606861327E-6 5.111045948680282E-5
0.05231250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.005276751579579E-5 9.06402331579681E-7 1.0387615919094095E-6 5.1699129755111706E-5
0.0526875 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.064937501986222E-5 9.112298413049835E-7 1.044560518081994E-6 5.230459225025186E-5
0.05306250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.1249116451712595E-5 9.168413733218195E-7 1.0446931706376006E-6 5.291461072587378E-5
0.05343750000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.1853575407379005E-5 9.268274190898929E-7 1.0441140325112563E-6 5.35372728114325E-5
0.05381250000000001 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.2466128143136004E-5 9.287802005819579E-7 1.0449779844767804E-6 5.415348037651757E-5
0.0541875 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.3087210456048695E-5 9.377254580056338E-7 1.0487466409747626E-6 5.479088653992381E-5
0.054562500000000014 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.371951423405186E-5 9.345887253542351E-7 1.0580346123112427E-6 5.5417632797816196E-5
0.05493750000000003 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.435901886230443E-5 9.34205335978433E-7 1.0665580968405308E-6 5.605657012786036E-5
0.055312500000000014 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.5012164478229764E-5 9.292177254871525E-7 1.0797003307527753E-6 5.6700812689824964E-5
0.0556875 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.567996232969108E-5 9.207965673829754E-7 1.0962039534434531E-6 5.735349254609723E-5
0.056062500000000015 0.42903031744951514 0.5521203011589235 0.5521203011589234 0.30483682695181974 5.635973650230941E-5 9.14211558733502E-7 1.1110493193244864E-6 5.80214787559985E-5
